,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
0,2022-02-28 23:33:23+00:00,1498441228517797888,Join_Commodity,원자재 특파원,,서울,"데일리 텔레그래프: 영국군, 군인들에게 무리하게 접근하지 말고 우크라이나로 여행하지 말라고 경고",0,0,,,,Twitter Web App
1,2022-02-28 23:25:56+00:00,1498439356809302018,Qkind,mark your answers,,Republic of Korea,영국 텔레그래프의 다니엘 하난은 26일 ‘푸틴의 극악한 침공은 문명 자체에 대한 공격’이라는 제목의 칼럼에서 “그들(우크라이나인)은 우리와 매우 닮았다. 그게 이 사태가 충격적인 이유”라며 “전쟁은 더 이상 빈곤하고 외딴 인구집단에서 일어나는 게 아니다. 누구에게나 일어날 수 있다”고 썼다.,0,0,,,,Twitter for Android
2,2022-02-28 22:18:26+00:00,1498422366203826179,SCP_BOT,SCP-BOT,,"남위 47도 9분, 서경 126도 43분","SCP-2700ㅣ안전ㅣ텔레포스ㅣ니콜라 테슬라에 의해 개발된 고성능의 지향성 에너지 무기로 추정됩니다. 3개의 구성 요소로 이루어져 있으며 조작판, 가속기, 코어로 구성됩니다.",0,0,,,,twittbot.net
3,2022-02-28 21:38:12+00:00,1498412243746267137,setup32,손해석,,서울시 중랑구,"🚈 🤷♀️ 🍴 🤺 👨🔬 🤑
#천연발ㄱㅣㅈㅔ판ㅁㅐ
#천연ㅂㅣㅇㅏ그ㄹㅏ판ㅁㅐ
🚀🔫🛵카톡:sld58🚴🐱
🛩️텔레Komen68🎠
원⚔시크릿비아🏓♡약국납품
이✝발기부전치료제🎭여성불감증치료제🎌성기확대크림🏊♀️",0,0,,"['천연발ㄱㅣㅈㅔ판ㅁㅐ', '천연ㅂㅣㅇㅏ그ㄹㅏ판ㅁㅐ']",,Botbird tweets
4,2022-02-28 21:34:07+00:00,1498411215521222656,dogag9,도각,,,시간이 다가올때마다 손에서 땀 나기 시작함. 뚫어져라 화면만 쳐다보다가 시간이 다가옴. 5...4...3...2....1!!!! 마우스 ㅈㄴ 광클. 텔레는 다행히 신청됐는데 수는 조금 늦었는지 신청 못 함. 아오시발!!!! 욕하면서 노트북 개뚜드림. 텔레는 웃으면서 위로아닌 위로를 함ㅋㅋㅋ,0,0,,,,Twitter for Android
5,2022-02-28 21:07:28+00:00,1498404507298189313,maa___d,Maa,,,"Beyond Finance Official Support라는 이름달고 텔레그램 전화 걸어서 문제 해결해주려고 하는 줄 알았더니

무슨 메타마스크 지갑의 문제를 수정해야 한다고 하면서 사기치려고 하네요. 괜히 힘만 빠집니다",27,0,,,,Twitter Web App
6,2022-02-28 21:00:43+00:00,1498402809439571976,hmodeler,스텔라 전용 촉수뭉치 H-Modeler,,"Mississauga, Ontario",스타링크 되면 텔레그램같은 보안메신저를 교란되거나 파괴된 기존 소부대 통신망 일부를 보완하거나 하는데도 쓸 수 있을까....머스크가 세상에 꽤 도움이 되는 드문(......) 케이스네.ㅋ,0,0,,,,Twitter for Android
7,2022-02-28 20:05:30+00:00,1498388913764769792,THspell_b,동방 스펠카드,,,스펠명 : 월안「월토원격최면술(텔레메스메리즘)」 Normal - Lunatic(라스트스펠) / 사용자 : 레이센 U 이나바 / 등장 : 동방영야초 5면 https://t.co/IxByUXt98R,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/BoKdHH1IAAAXD6O?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BoKdHH1IAAAXD6O?format=jpg&name=orig', altText=None)]",twittbot.net
8,2022-02-28 19:25:57+00:00,1498378960710688771,sjl74512224,sj l,,,@bluemint_03 텔레그램 아이디 알려주세용ㅎㅎ,0,0,,,,Twitter Web App
9,2022-02-28 19:02:21+00:00,1498373022180274177,remember_gf,예르,,,@hwangyuraa 미놀타 오토포커스 텔레(Minolta af-tele)입니당,1,0,,,,TweetDeck
