date,id,user.username,place,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
2022-09-19 10:34:15+00:00,1571809890250919937,0000up,,@HAAENAA 아주 차가운 술을 짜릿하게 마실 수 있답니다,0,0,,,,TweetDeck
2022-09-20 01:57:35+00:00,1572042254545571842,MATANG___,,"650미리 물에 혼쯔유 3우동숟갈 
모둠어묵 한팩 우르르 끓여서 
 반쯤 먹어갈때 차가운 술을 꺼냅니다 
다시 우르르 끓이고 끓인 어묵에 사누키 우동사리 하나 넣고 3~4 분 우르르 끓여서 마무리 해줍시다 😋 https://t.co/mauwAingO1",3,1,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdEECfeXkAAySqh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdEECfeXkAAySqh?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FdEECfaXwAAYU08?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdEECfaXwAAYU08?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FdEECfdWAAELWOY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdEECfdWAAELWOY?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FdEECfcX0AIqEM3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdEECfcX0AIqEM3?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2022-09-20 03:24:19+00:00,1572064082089639937,KettiSchwind,,"텔레 @ace5500
텔레 @ace5500

최상의 퀄리티로 모시겠습니다!!

안전거래 / 사기걱정NO

작대기 아이스 코카인 캔디

케이 떨 떨액 브액 LSD

시원원술 차가운술 

팝니다 https://t.co/2PVyFqpTIu",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdEX8eNaEAEMXor?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdEX8eNaEAEMXor?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2022-09-20 07:36:03+00:00,1572127433213771777,KettiSchwind,,"텔레 @ace5500
텔레 @ace5500

최상의 퀄리티로 모시겠습니다!!

안전거래 / 사기걱정NO

작대기 아이스 코카인 캔디

케이 떨 떨액 브액 LSD

시원원술 차가운술 

팝니다 https://t.co/egjUotte8o",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdFRjvDaMAEPax9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdFRjvDaMAEPax9?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2022-09-20 09:27:00+00:00,1572155355785994240,KettiSchwind,,"텔레 @ace5500
텔레 @ace5500

최상의 퀄리티로 모시겠습니다!!

안전거래 / 사기걱정NO

작대기 아이스 코카인 캔디

케이 떨 떨액 브액 LSD

시원원술 차가운술 

팝니다 https://t.co/5t8MZnECy3",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdFq9KdacAM0vns?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdFq9KdacAM0vns?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2022-09-20 10:41:56+00:00,1572174213276139521,KettiSchwind,,"텔레 @ace5500
텔레 @ace5500

최상의 퀄리티로 모시겠습니다!!

안전거래 / 사기걱정NO

작대기 아이스 코카인 캔디

케이 떨 떨액 브액 LSD

시원원술 차가운술 

팝니다 https://t.co/LOECMO7XAy",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdF8G3NakAAjLbK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdF8G3NakAAjLbK?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2022-09-20 12:55:07+00:00,1572207728482975746,hee84937636,,@cyan_easel 분위기 잡고 마시기에 괜찮아요 ㅋㅋㅋ 저는 주로 샐러드나 치즈랑 같이 먹어요    숙취가 오히려 다른 술보다 덜하고 차가운 술이 아니여서 속에 무리가 덜 오는느낌(??)이에요,0,0,,,,Twitter Web App
2022-09-20 13:01:25+00:00,1572209314613571587,KettiSchwind,,"텔레 @ace5500
텔레 @ace5500

최상의 퀄리티로 모시겠습니다!!

안전거래 / 사기걱정NO

작대기 아이스 코카인 캔디

케이 떨 떨액 브액 LSD

시원원술 차가운술 

팝니다 https://t.co/SkGS2fwGfj",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdGcB5baEAEcxGv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdGcB5baEAEcxGv?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2022-09-20 13:46:12+00:00,1572220583701794816,Arc4na__3den_,,"@behindrince 검색해봤는데 온도차로 색바뀌는 머그컵이랑 똑같은 원리인듯???
실온에서는 안보이는데 차가운 술을 부으면 꽃이 피는 그런거래요",0,0,,,,Twitter for Android
2022-09-20 14:04:07+00:00,1572225095082606594,KettiSchwind,,"텔레 @ace5500
텔레 @ace5500

최상의 퀄리티로 모시겠습니다!!

안전거래 / 사기걱정NO

작대기 아이스 코카인 캔디

케이 떨 떨액 브액 LSD

시원원술 차가운술 

팝니다 https://t.co/Q0Lpic5qXe",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdGqYi2akAE-JcX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdGqYi2akAE-JcX?format=jpg&name=orig', altText=None)]",Twitter for iPhone
