date,id,user.username,place,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
2022-04-22 09:17:13+00:00,1517432323477704704,Seungcheol_bot,,필로폰의 환각 속으로 / 떠나고 싶어 / 멀리 지워지고 싶어,0,0,,,,twittbot.net
2022-04-22 15:38:21+00:00,1517528241052917760,94oiAZameewKMcB,,"and such

#필로폰
#액상떨

����

wob7c https://t.co/oOi0K4wcRa",0,0,,"['필로폰', '액상떨']","[Photo(previewUrl='https://pbs.twimg.com/media/FQ9X3fhUcAANLU-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ9X3fhUcAANLU-?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-22 15:56:15+00:00,1517532744972062721,pproyong,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

j2kly https://t.co/KfZ6cZPGNC",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FQ9b8qZUYAE_bOM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ9b8qZUYAE_bOM?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-22 16:32:41+00:00,1517541914320711682,EBwYHkMsYlYT1Vh,,"Hobson—it’s the

#필로폰
#아이스술

����

j6hmq https://t.co/YfxLEgQAdT",0,0,,"['필로폰', '아이스술']","[Photo(previewUrl='https://pbs.twimg.com/media/FQ9kTOGakAA0FNc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ9kTOGakAA0FNc?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-22 17:29:12+00:00,1517556136182169600,EBwYHkMsYlYT1Vh,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

1mbl2 https://t.co/6Js5UajXpU",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FQ9xO9gaUAEiGpZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ9xO9gaUAEiGpZ?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-23 08:16:19+00:00,1517779388753874944,bvongalien,,@LIBER_CEO 그렇게 따지면 필로폰도 만들었는걸요? https://t.co/IJmDxKt8qY,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FRA8T01UcAA09ZR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRA8T01UcAA09ZR?format=jpg&name=orig', altText=None)]",Twitter for Android
2022-04-23 09:09:50+00:00,1517792856810803200,bvongalien,,@LIBER_CEO 그런데 필로폰으로 저걸 만들라구여? 그냥 고용하기 싫다고 하세여,0,0,,,,Twitter for Android
2022-04-24 01:41:25+00:00,1518042394998231040,CISmerciless,,"명태랑 킹크랩 박스 안에 필로폰, 해시시, 코카인까지
작년에만 15kg이상 들여온것으로 추정하고 있습니다.",0,0,,,,twittbot.net
2022-04-24 15:31:18+00:00,1518251242837151744,Opera_hee,,"아니 뭐야ㅜ나 지금 마약 이름들 공부하나 별게 다 나오네 엑스터시는 알았는데 THC는 머여 필로폰은 들어봄 알부테롤은 뭐야 
박사님 천천히 해주실래요 바르비투르는 또 뭐야",0,0,,,,Twitter for Android
2022-04-25 08:20:15+00:00,1518505154626015232,bvongalien,,김명현 형사님 강력계오라고 많이 영업하시네 근데 나는 이미 파워캔디랑 필로폰 몇번 만들어서 강력계 못갈듯,0,0,,,,Twitter for Android
2022-04-25 12:28:40+00:00,1518567669473046528,doggingout,,@mcstksj 앗! 파워 캔디! 타이어보다 싸다! 이제 필로폰의 시대는 끝.났.다! 가격과 거래 방식 등에 대해 궁금하거나 기타 문의 사항이 있으신 분들은 부담 없이 연락 주세요~,0,0,,,,Twitter for iPhone
2022-04-25 14:00:34+00:00,1518590797364740097,lawprofessor_bt,,설탕과 섞어 조제한 필로폰이군요.,0,0,,,,Cubi.so
2022-04-25 14:48:17+00:00,1518602803589296128,ddf0120,,"105일차

이렇게 힘든데 필로폰같은거라도 달란 말이야 어째서? https://t.co/L7ytBG10T3",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FRMpM5iagAAegkc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRMpM5iagAAegkc?format=jpg&name=orig', altText=None)]",Twitter for Android
2022-04-26 07:48:48+00:00,1518859625507917824,PB_Words,,"아... ㅍ, 필로폰도, 해볼걸...",0,0,,,,twittbot.net
2022-04-26 17:41:26+00:00,1519008768154996736,CISmerciless,,"명태랑 킹크랩 박스 안에 필로폰, 해시시, 코카인까지
작년에만 15kg이상 들여온것으로 추정하고 있습니다.",0,0,,,,twittbot.net
2022-04-27 01:54:55+00:00,1519132957721579520,mRTIF1IowbUT9z8,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

r6w8z https://t.co/QQ0mJDVRIS",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRULWBNVsAATfKu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRULWBNVsAATfKu?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 01:57:46+00:00,1519133671336611842,Lcqj1NezyWuR2Az,,"Hobson—it’s the

#필로폰
#아이스술

����

8l5jc https://t.co/gHn9ddpDEO",0,0,,"['필로폰', '아이스술']","[Photo(previewUrl='https://pbs.twimg.com/media/FRUL8lyaIAAQtVG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRUL8lyaIAAQtVG?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 02:10:54+00:00,1519136979971375104,neNfIcYcqhGnRxU,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

ky2ck https://t.co/Z10RnNvHtC",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRUPACeaAAAOpfx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRUPACeaAAAOpfx?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 03:10:52+00:00,1519152069088727048,Merciless_CIS,,"""명태랑 킹크래브 박스 안에 필로폰, 해시시, 코카인까지.. 작년에만 15kg 이상 들여온 걸로 추정됩니다.""",0,0,,,,twittbot.net
2022-04-27 03:17:42+00:00,1519153789470605312,opffvT50JuyWXMn,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

mon5q https://t.co/yuKAD64hez",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRUeSdiVgAE6AEM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRUeSdiVgAE6AEM?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 03:20:20+00:00,1519154452867198976,Sazic4,,"Hobson—it’s the

#필로폰
#아이스술

����

aoj8m https://t.co/Nmg4kffxNF",0,0,,"['필로폰', '아이스술']","[Photo(previewUrl='https://pbs.twimg.com/media/FRUe5OhakAELaMg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRUe5OhakAELaMg?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 03:28:33+00:00,1519156519115575298,lee_younjeong,,"and such

#필로폰
#액상떨

����

tios7 https://t.co/QV0ZEMZ0vG",0,0,,"['필로폰', '액상떨']","[Photo(previewUrl='https://pbs.twimg.com/media/FRUgvjtaQAA7ixn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRUgvjtaQAA7ixn?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 04:00:45+00:00,1519164624733884416,jjc93Oxs2lJ8b2k,,"Hobson—it’s the

#필로폰
#아이스술

����

kdf03 https://t.co/Z0l79baQk0",0,0,,"['필로폰', '아이스술']","[Photo(previewUrl='https://pbs.twimg.com/media/FRUoJ9oakAEvKzF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRUoJ9oakAEvKzF?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 04:08:59+00:00,1519166696753627136,9Cw0L06ExkzhU1M,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

5ivle https://t.co/Ryv4HsowEo",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRUqCCdacAAR_k2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRUqCCdacAAR_k2?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 04:59:44+00:00,1519179468614815744,opffvT50JuyWXMn,,"and such

#필로폰
#액상떨

����

nc03n https://t.co/sCVhFKKpNB",0,0,,"['필로폰', '액상떨']","[Photo(previewUrl='https://pbs.twimg.com/media/FRU1pTRaMAAVnww?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRU1pTRaMAAVnww?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 05:05:19+00:00,1519180869952413696,Lcqj1NezyWuR2Az,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

a7cn8 https://t.co/Z7KQx4R28l",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRU26_QVsAAKzMa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRU26_QVsAAKzMa?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 05:52:15+00:00,1519192682442108928,RGvVVAd3MXNeNsX,,"and such

#필로폰
#액상떨

����

6hdbg https://t.co/IgxRt5NsS6",0,0,,"['필로폰', '액상떨']","[Photo(previewUrl='https://pbs.twimg.com/media/FRVBpN8VsAIRV2G?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRVBpN8VsAIRV2G?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 06:31:27+00:00,1519202547034050560,oY9MZg7BUWnBVL4,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

gs2cd https://t.co/FWmqWMeW1q",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRVKorLVUAAcTQ9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRVKorLVUAAcTQ9?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 07:10:17+00:00,1519212321910169600,9Cw0L06ExkzhU1M,,"Hobson—it’s the

#필로폰
#아이스술

����

xk00v https://t.co/U4hz3vnKbE",0,0,,"['필로폰', '아이스술']","[Photo(previewUrl='https://pbs.twimg.com/media/FRVTiXkaAAEtBZq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRVTiXkaAAEtBZq?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 07:12:55+00:00,1519212985230962693,Sazic4,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

tv9dq https://t.co/9l8k4h1C5C",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRVUI8NaMAArN-U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRVUI8NaMAArN-U?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 07:36:45+00:00,1519218982188101633,oY9MZg7BUWnBVL4,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

m3dla https://t.co/eu7XDdB1VW",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRVZljVaMAAnwYR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRVZljVaMAAnwYR?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 08:18:08+00:00,1519229395520864257,Sazic4,,"and such

#필로폰
#액상떨

����

osqp0 https://t.co/GGhhOh1IpD",0,0,,"['필로폰', '액상떨']","[Photo(previewUrl='https://pbs.twimg.com/media/FRVjDY5aUAAIMZH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRVjDY5aUAAIMZH?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-27 10:40:27+00:00,1519265209147588610,Sazic4,,"and hopefully the girl who has attacked them with tracker jackers and gotten an eleven��

#빙두
#필로폰

ꓦ

x340f https://t.co/wrYEtlJTAg",0,0,,"['빙두', '필로폰']","[Photo(previewUrl='https://pbs.twimg.com/media/FRWDpIaakAAZQyj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRWDpIaakAAZQyj?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-28 01:48:48+00:00,1519493802687606785,PB_Words,,"아... ㅍ, 필로폰도, 해볼걸...",0,0,,,,twittbot.net
2022-04-28 09:13:03+00:00,1519605603706220544,AUZ4tKHTt27lbps,,"몇달 전인가

트친 한분이 탐라에 시원한 소주 한잔 마시고 싶다란 글을 몇번 올리니까 디엠으로 급조계정이 필로폰 필요하냔 질문을 했더랜다

시원한 술(종류 뭐든) 하고 싶다란게 마약 유통업계 쪽 필로폰을 지칭하는 은어라고....",50,337,,,,Twitter for Android
2022-04-28 13:08:24+00:00,1519664831569170434,MM_FAM_K,,"필로폰 맞고 법정에 서는 건 또 어떻고? 아, 그건 정신이 너무 맑아서 괜찮을 수도 있겠네. https://t.co/b1PTErEnji",5,1,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FRbuwz8VUAAS_k2.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FRbuwz8VUAAS_k2.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",Twitter for Android
2022-04-28 13:13:26+00:00,1519666098182189057,iyeongjong9,,경찰서에 필로폰 가져간 女...형량은? https://t.co/SUxOzVMvzw,0,0,,,,Twitter Web App
2022-04-28 13:20:57+00:00,1519667988714377216,MM_FAM_Y,,"내 제자 인생이 걸린 재판인데, 그깟 필로폰이 무슨 문제라고. https://t.co/UP4Iw3ZqU4",11,3,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FRbx9y_agAALL6U.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FRbx9y_agAALL6U.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",Twitter for iPhone
2022-04-29 04:09:59+00:00,1519891721043120129,SystemNonlinear,,"필로폰, 리탈린, 엑스터시, 프로포폴, 모르핀.",0,0,,,,twittbot.net
2022-04-29 06:14:25+00:00,1519923035427717120,kmiso5567,,"'집행유예 중 필로폰 투약' 한서희, 법원 욕설 사죄했지만 실형 1년 6월 확정[종합] | 다음뉴스 https://t.co/sFaf0FvlAH",0,0,,,,Twitter Web App
2022-04-29 11:54:47+00:00,1520008692812288000,joongangilbo,,"한씨는 1심 선고 이후 욕설을 내뱉는 등 법정에서 소란을 피운 바 있습니다.#한서희 #필로폰 #마약 https://t.co/e2nwVvMkXa",2,2,,"['한서희', '필로폰', '마약']",,joongangilbo
2022-04-29 14:25:39+00:00,1520046661094977538,NDG_0_0,,"그알 요약 겸 디에타민 원리

디에타민 근본은 필로폰인데 여기서 환각을 줄이고 식욕억제를 높인 약임
극도의 긴장상태로 만드는 건데
피가 다 근육으로 가서 심혈관계 합병증이랑 정신착란을 유발함",118,354,,,,Twitter Web App
2022-04-29 14:27:43+00:00,1520047179536080896,NDG_0_0,,"살이 급격히 빠져서 4주이내로 복용해야하는데
계속 먹으면 더 빠질 것 같아서 1~2달 이상 장기간 복용하는데 그 때 위 현상이 대부분 나타남

그리고 필로폰과 유사한 기능 때문에 국내 마약중독자들이 마약 대신 많이 복용하는 약이기도함",87,184,,,,Twitter Web App
2022-04-30 00:39:34+00:00,1520201155862835204,kimbulls6,,"집행유예 중 필로폰 투약 혐의 한서희, 항소 기각 https://t.co/ZINJJnUrha 
유전무죄가 전공인 한국검찰 https://t.co/cVMRAuQ1xW",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FRjW2Z5WUAEqpN9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRjW2Z5WUAEqpN9?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FRjW45bWYAgc03c?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRjW45bWYAgc03c?format=jpg&name=orig', altText=None)]",Twitter Web App
2022-04-30 03:16:42+00:00,1520240702663569408,noactivelesion,,"50대 조폭이 
20대 세명을 모텔에 알몸 감금후 ,폭행, 돈 뺏고, 필로폰 까지 투약.
이유는 20대 세명이 조폭의 지인에게 대포통장 사기를 쳤다는 이유.

마약과 조폭에 [해]박한 [해]운대 경찰서가 검찰에 넘김.
저 조폭이 이 죄만 지었을까.",0,2,,,,Twitter Web App
2022-04-30 03:27:30+00:00,1520243417363611649,babo_ai,,"교양부터 배워야지...
판사한테 저짓거리 하니...
 아예 연예계에서 퇴출..... [‘집행유예 중 필로폰’ 한서희, 항소 기각…징역 1년6...] https://t.co/5zl4bmZtPY",0,0,,,,Social Reaction LiveRe!
