date,id,user.username,place,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
2023-03-30 03:09:26+00:00,1641276417710374912,be_quote_bot,,"이 세계에서 신의 손길을 느껴보지 못했겠는가? 크레이터, 협곡, 산, 바로 이들의 신의 작품이다. 바다는 신의 눈물이며, 독기와 대기는 신의 숨결이다.
- 카비타 타쿠르, &lt;대이주 경전&gt;",0,0,8.0,,,twittbot.net
2023-03-29 19:16:54+00:00,1641157502741123072,mgcreckless,,"▶ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
부산트라마돌  
고퀄아이스  
신의눈물구입  
서울대마  
충청도안전좌표  
강남합성대마  
  
#환각버섯사는방법 https://t.co/kTieC1Flx5",0,0,53.0,['환각버섯사는방법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsaQA-zaMAA9S8e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsaQA-zaMAA9S8e?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 17:16:14+00:00,1641127136135200791,kandoriyajiya,,"○ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
떨액  
옥시코돈가격  
강동실시간좌표  
환각제판매처  
경남짝대기  
신의눈물  
  
#전남드랍 https://t.co/Igpk7jTS7l",0,0,75.0,['전남드랍'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZ0Y_BagAEDygL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZ0Y_BagAEDygL?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 17:14:27+00:00,1641126687755866112,whitneylepage,,"★ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
신의눈물  
경기도도리도리  
댑  
합성대마  
북한산아이스  
클럽drug  
  
#물뽕 https://t.co/NQcWrCctNr",0,0,28.0,['물뽕'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZz-yUaAAE_csD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZz-yUaAAE_csD?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 16:40:49+00:00,1641118223327281166,ndidiwkspl,,"♥ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
대구딜러  
합성떨  
광주보안딜러  
경북수면유도제  
각성제하는법  
강북보안드랍  
  
#전문딜러 https://t.co/0fAWAJZx1c",0,0,90.0,['전문딜러'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZsTGpaMAAwuQ2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZsTGpaMAAwuQ2?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 16:02:12+00:00,1641108505427062785,dokyungsoopark,,"☞ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
옥시코돈  
강동케이캔디  
합성대마  
울산떨  
뽕아이스  
강남안전업체  
  
#신의눈물 https://t.co/ETobz8Etc8",0,0,46.0,['신의눈물'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZjaDUaYAEclsX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZjaDUaYAEclsX?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 15:00:00+00:00,1641092850518732802,GeorgeHangandu1,,"👩‍🚀정량&amp;안전거래원칙👵

#아이스작대기 판매방법

♤텔레sakura446😣

암페타민 필로폰 복용📯

∮충북채팅사이트◈

셔츠룸🗨 VS 신의눈물
~(￣▽￣)~ https://t.co/KhkMaNgXJ2",0,0,23.0,['아이스작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZUkFxaAAExUrF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZUkFxaAAExUrF?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 14:38:06+00:00,1641087338276356097,heba161996,,"● ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
성남마약  
전북우유주사  
마리화나  
전북졸피뎀  
weed  
신의눈물  
  
#히로뽕 https://t.co/CnuDdxa9K7",0,0,63.0,['히로뽕'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZQLyFaEAAYJeU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZQLyFaEAAYJeU?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 13:09:25+00:00,1641065021575950338,be_quote_bot,,"이 세계에서 신의 손길을 느껴보지 못했겠는가? 크레이터, 협곡, 산, 바로 이들의 신의 작품이다. 바다는 신의 눈물이며, 독기와 대기는 신의 숨결이다.
- 카비타 타쿠르, &lt;대이주 경전&gt;",0,0,10.0,,,twittbot.net
2023-03-29 12:19:24+00:00,1641052435052654592,ndidiwkspl,,"☆ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
전라도드라퍼  
캔디사는곳  
인천조인트  
충청도엑스터시  
충남액상떨  
인디카  
  
#총알좌표 https://t.co/KnYrKrQmPN",0,0,36.0,['총알좌표'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsYwdxUaMAI7YhW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsYwdxUaMAI7YhW?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 11:33:11+00:00,1641040805811896320,ja39breaburks,,"▶ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
수면보조제구매방법  
코데인  
충청도합성대마초  
해시시  
신의눈물하는방법  
강남밀크케타민  
  
#대전아이스뽕 https://t.co/Vdo3l38eC6",0,0,25.0,['대전아이스뽕'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsYl306aMAA-erb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsYl306aMAA-erb?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 10:52:52+00:00,1641030657995419649,miming18ko,,"◈ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
Molly  
최음제  
신의눈물상선  
콕  
옥시코돈구매처  
파티마약구입하는법  
  
#용인Molly https://t.co/BkCSNwNgDh",0,0,35.0,['용인Molly'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsYcqMxaYAEVkUg?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FsYcqMxaYAEVkUg?format=png&name=orig', altText=None)]",Twitter Web App
2023-03-29 10:19:22+00:00,1641022228614750208,shahreb7625,,"☆ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
작대기술  
부산케미컬약  
모르핀  
짝대기  
신의눈물  
충남안전딜러  
  
#대마액상판매 https://t.co/fd3EqSUHjw",0,0,27.0,['대마액상판매'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsYU_zSaIAAu6VX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsYU_zSaIAAu6VX?format=jpg&name=orig', altText=None)]",Twitter Web App
2023-03-29 09:24:36+00:00,1641008444890312704,mancilino,,"☎ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
부산보안드랍  
암페타민팔아요  
발정제  
합성떨판매  
대전인증업자  
신의눈물팝니다  
  
#포도허브 https://t.co/VEG0ibk479",0,0,40.0,['포도허브'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsYIbW9aUAEzK7_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsYIbW9aUAEzK7_?format=jpg&name=orig', altText=None)]",Twitter Web App
