type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel,Unnamed: 0
아편,트라마돌,2023-03-07 06:55:25+00:00,1.633e+18,elizhadushku21,도리도리 케미컬약구매방법 밀크케타민도매(케이캔디),,au,"☎ 텔id: p i n k m a n 1 1 4 
  
강동케타민밀크  
충북즉시좌표  
광주원석케타민  
트라마돌상선  
s케타민구입방법  
코카인파는곳  
#뽕아이스상선 https://t.co/LwDHGzzl0D",0,0,76.0,['뽕아이스상선'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqmTSiGacAAoooA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqmTSiGacAAoooA?format=jpg&name=orig', altText=None)]",Twitter Web App,183.0
아편,에토미데이트,2023-03-07 08:26:01+00:00,1.63302e+18,syyk77cvoe,이윤경,,대한민국 대구,"╓══Ｋạ톡 🆔══╖

전신 수면 마취제 에토미데이트 주사 

뽕 사용후기

#ㅍㅏ퍼

╙══Knocc══╜

플레이 중년조건 섹녀",0,0,30.0,['ㅍㅏ퍼'],,Twitter Web App,
아편,스틸녹스,2023-03-07 18:21:14+00:00,1.63317e+18,ESCANDON_1307,허용인도리도리 사끼 경남전문딜러(케타민),,,"◈ 텔 I D : p i n k m a n 1 1 4 
  
밀크케타민팔아요  
경남암페타민  
스틸녹스구하는곳  
진통제판매  
마약  
대전원석케타민  
  
#강서좌표딜러모집 https://t.co/lIDUc3R2NM",0,0,33.0,['강서좌표딜러모집'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqowS9YagAEfX4t?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqowS9YagAEfX4t?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,에토미데이트,2023-03-08 01:00:07+00:00,1.63327e+18,gonam111,고남률,,대한민국 서울,"❂깔♥끔❂

텔레🆔
∨∨∨
Eorlf420

【 에토미데이트 】
         수  면  제
【 서울 전 지역 】

❂직거래❂ https://t.co/BYg8SJiZ7U",0,0,16.0,,"[Photo(previewUrl='https://pbs.twimg.com/media/FqqLn3HaUAA0G9c?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqqLn3HaUAA0G9c?format=jpg&name=orig', altText=None)]",Twitter for Android,
아편,스틸녹스,2023-03-08 04:53:14+00:00,1.63333e+18,hana_ladoga78,정경아,,,"Usx  ୨୧•❣•

🥣✧₊˚🍇 ”

#홍대

스틸녹스 과다 복용 사망

༻⏝༺۝༻⏝༺

부산 사상 ↪️tele 💬문의
▶️baekmama◀️",0,0,112.0,['홍대'],,Twitter Web App,
아편,신의눈물,2023-03-08 04:54:43+00:00,1.63333e+18,victorinuswinto,작대기파는곳 대구댑 케이원석(각성제도매),,,"● 텔 I D : p i n k m a n 1 1 4 
  
보안딜러  
포도허브도매  
콕  
성남GHB  
강남신의눈물  
전남액브  
  
#전북크리스탈 https://t.co/Mx2YIkUreb",0,0,39.0,['전북크리스탈'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqrBRdTaUAA2KIp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqrBRdTaUAA2KIp?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,스틸녹스,2023-03-08 06:48:45+00:00,1.63336e+18,kkokkiyohs,Hyunseok Choi,,,"불면증 약 종류 졸피뎀, 졸민정, 스틸녹스 등 https://t.co/gaTlxmnrdO",0,0,64.0,,,Tistory2Twitter,
아편,졸피뎀,2023-03-08 07:22:25+00:00,1.63337e+18,barlixxtx,황선영,,,"V
인천 #중구
졸피뎀+구입+방법
스킨쉽 커닐 클럽 거유 선물 예약어플 보지

.•✰.*•.
➣uu56E0",0,0,279.0,['중구'],,Twitter Web App,
아편,스틸녹스,2023-03-08 09:35:43+00:00,1.6334e+18,barlixxtx,황선영,,,"V
서울 #종로
스틸녹스+팝니다
스왑 인간지갑 일상 에셈만화 승무원 망사스타킹 대학생

.•✰.*•.
➣YNnsTt",0,0,255.0,['종로'],,Twitter Web App,
아편,스틸녹스,2023-03-08 11:04:35+00:00,1.63342e+18,barlixxtx,황선영,,,"O
여친선물 조건 딸감 욕망트 스핏 일본야동 침
스틸녹스+파는곳
광주 #광주

˚ ༘ ೀ⋆｡˚
➠acMTlg",0,0,1070.0,['광주'],,Twitter Web App,
아편,졸피뎀,2023-03-08 11:49:02+00:00,1.63343e+18,barlixxtx,황선영,,,"V
서울 #영등포
졸피뎀+구매+방법
이태원클럽 카톡만남 클럽중독 19금 섹녀 먹거리 디그레이디

.•✰.*•.
➣KONN1E",0,0,313.0,['영등포'],,Twitter Web App,
아편,옥시코돈,2023-03-08 17:20:47+00:00,1.63352e+18,sambudi1982,sambudi,,,"#대마액상구매  
♠ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
옥시코돈구매하는법  
  
뽕아이스하는방법  
  
아이스뽕상선  
  
우유주사구입하는법  
  
강서보안업체  
  
세종엘에스디 https://t.co/i5DuaHtaYO",0,0,33.0,['대마액상구매'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqtsB1oaUAE2U8C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqtsB1oaUAE2U8C?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,신의눈물,2023-03-08 19:35:39+00:00,1.63355e+18,AvaAnniesFan,Ava Annies Fan,,,"#정글주스가격  
☏ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
북한산술구입방법  
  
케미컬약하는방법  
  
광주케미컬약  
  
물뽕도매  
  
랏슈사는법  
  
신의눈물구입하는법 https://t.co/r3gEVmxqnU",0,0,36.0,['정글주스가격'],"[Photo(previewUrl='https://pbs.twimg.com/media/FquK7OVaAAEnS01?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FquK7OVaAAEnS01?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,신의눈물,2023-03-09 08:34:09+00:00,1.63375e+18,shalfarezkiana,shalfa rezkiana,,,"#삥두구입  
● 텔레그램 채널  p i n k m a n 1 1 4 0 
  
패치  
  
액브구하는법  
  
수원합성대마초  
  
인증딜러  
  
신의눈물구입하는법  
  
강원도클럽drug https://t.co/I1oD1WEQw2",0,0,74.0,['삥두구입'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fqw9HKsaYAAwtAL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fqw9HKsaYAAwtAL?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,트라마돌,2023-03-09 09:10:59+00:00,1.63376e+18,fridoendra,fridolin mahendra,,semarang,"#용인액상대마  
☆ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
전문딜러  
  
트라마돌  
  
강남대마액상  
  
광주파티마약  
  
충남안전업체  
  
대구작대기아이스 https://t.co/wX6FrLq8pA",0,0,90.0,['용인액상대마'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqxFijZagAIh8l2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqxFijZagAIh8l2?format=jpg&name=orig', altText=None)]",Twitter Web App,182.0
아편,신의눈물,2023-03-09 10:02:43+00:00,1.63377e+18,alvinaustria21,alvin austria,,,"#MDMA구입하는법  
▷ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
아이스드랍  
  
전남안전딜러  
  
weed구입하는법  
  
신의눈물판매처  
  
세종케미컬약  
  
케미컬약판매합니다 https://t.co/hpZEsGt6pn",0,0,20.0,['MDMA구입하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqxRW7eaQAEtLHv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqxRW7eaQAEtLHv?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,신의눈물,2023-03-09 11:02:36+00:00,1.63379e+18,fridoendra,fridolin mahendra,,semarang,"#신의눈물  
♡ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
수원콕  
  
대구케미컬약  
  
대전마약  
  
고퀄아이스구입  
  
드러그  
  
디스펜서리 https://t.co/81L1b94GHy",0,0,79.0,['신의눈물'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqxfEVRaMAIcxui?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqxfEVRaMAIcxui?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,졸피뎀,2023-03-09 15:11:31+00:00,1.63385e+18,oSRksa03fz4ujCf,어어,,,"대구 졸피뎀 직거래 구해봅니다
#졸피뎀 #대구",0,0,301.0,"['졸피뎀', '대구']",,Twitter for iPhone,
아편,신의눈물,2023-03-09 16:36:12+00:00,1.63387e+18,gatewaytometal,gateway to metal,,everywhere,"#스틸녹스구하는법  
★ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
강동대마초  
  
전북신의눈물  
  
옥시코돈  
  
부산아이스뽕  
  
옥시코돈구입하는방법  
  
엑스터시판매처 https://t.co/YDiJWU14NE",0,0,33.0,['스틸녹스구하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqyrcPKaQAEazn1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqyrcPKaQAEazn1?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,옥시코돈,2023-03-09 16:36:12+00:00,1.63387e+18,gatewaytometal,gateway to metal,,everywhere,"#스틸녹스구하는법  
★ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
강동대마초  
  
전북신의눈물  
  
옥시코돈  
  
부산아이스뽕  
  
옥시코돈구입하는방법  
  
엑스터시판매처 https://t.co/YDiJWU14NE",0,0,33.0,['스틸녹스구하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqyrcPKaQAEazn1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqyrcPKaQAEazn1?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,트라마돌,2023-03-09 18:27:06+00:00,1.6339e+18,fridoendra,fridolin mahendra,,semarang,"#울산drug  
♡ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
마취제  
  
발정제도매  
  
사끼가격  
  
전라도스틸녹스  
  
울산트라마돌  
  
수면제후기 https://t.co/uVXkfW7WLA",0,0,70.0,['울산drug'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqzE0joaQAE7A5W?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqzE0joaQAE7A5W?format=jpg&name=orig', altText=None)]",Twitter Web App,181.0
아편,스틸녹스,2023-03-09 18:27:06+00:00,1.6339e+18,fridoendra,fridolin mahendra,,semarang,"#울산drug  
♡ 텔레그램 채널  p i n k m a n 1 1 4 0 
  
마취제  
  
발정제도매  
  
사끼가격  
  
전라도스틸녹스  
  
울산트라마돌  
  
수면제후기 https://t.co/uVXkfW7WLA",0,0,70.0,['울산drug'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqzE0joaQAE7A5W?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqzE0joaQAE7A5W?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,졸피뎀,2023-03-10 01:33:54+00:00,1.634e+18,byfs_gdba,김진선,,,"EyvcgF
𝆺𝅽𝅽𝅽𝅽
경기 #성남
졸피뎀+구매+방법

수치플",0,0,101.0,['성남'],,Twitter Web App,
아편,졸피뎀,2023-03-10 03:08:13+00:00,1.63403e+18,LlkrAde,박미하,,,"g6gaQB
𝆺𝅽𝅽𝅽𝅽
전주 #전주
졸피뎀+팝니다

울산",0,0,204.0,['전주'],,Twitter Web App,
아편,트라마돌,2023-03-10 04:29:25+00:00,1.63405e+18,doosabalS146,안진효,,,"트라마돌 팝니다 

환각제 구입방법 #평택

✅ 비밀📧배송⟳금정

𝒂𝒕𝒐➍➍➍",0,0,142.0,['평택'],,Twitter Web App,180.0
아편,스틸녹스,2023-03-10 04:37:05+00:00,1.63405e+18,LlkrAde,박미하,,,"8LixCL
𝆺𝅽𝅽𝅽𝅽
서울 #은평
스틸녹스+팝니다

강남",0,0,397.0,['은평'],,Twitter Web App,
아편,졸피뎀,2023-03-10 04:51:15+00:00,1.63405e+18,hsd_gudg,김형호,,,"㏋
인천 #연수
졸피뎀+판매+가격
스왑 인간지갑 일상 에셈만화 승무원 망사스타킹 대학생

⋆ ₊ ﾟ ₊ ⋆
➣Gfd2xQ",0,0,167.0,['연수'],,Twitter Web App,
아편,에토미데이트,2023-03-10 05:06:10+00:00,1.63406e+18,jin8188cvcv,김동욱,,,"╒◖══Ｋạ톡 🆔══◗╕

전신 수면 마취제 에토미데이트 주사 

#엑스터ㅅㅣ

발정제 팝니다

╘◖══Knocc══◗╛

에세머 조련 클럽녀 데이트",0,0,109.0,['엑스터ㅅㅣ'],,Twitter Web App,
아편,졸피뎀,2023-03-10 05:43:45+00:00,1.63407e+18,jin8188cvcv,김동욱,,,"╒◖══Ｋạ톡 🆔══◗╕

졸피뎀 성분 오리지널 수면제 스틸녹스 

#수면ㅈㅔ

트라마돌 파는곳

╘◖══Knocc══◗╛

기구플 만남 디엠 디엣",0,0,303.0,['수면ㅈㅔ'],,Twitter Web App,
아편,스틸녹스,2023-03-10 05:43:45+00:00,1.63407e+18,jin8188cvcv,김동욱,,,"╒◖══Ｋạ톡 🆔══◗╕

졸피뎀 성분 오리지널 수면제 스틸녹스 

#수면ㅈㅔ

트라마돌 파는곳

╘◖══Knocc══◗╛

기구플 만남 디엠 디엣",0,0,304.0,['수면ㅈㅔ'],,Twitter Web App,
아편,트라마돌,2023-03-10 05:43:45+00:00,1.63407e+18,jin8188cvcv,김동욱,,,"╒◖══Ｋạ톡 🆔══◗╕

졸피뎀 성분 오리지널 수면제 스틸녹스 

#수면ㅈㅔ

트라마돌 파는곳

╘◖══Knocc══◗╛

기구플 만남 디엠 디엣",0,0,304.0,['수면ㅈㅔ'],,Twitter Web App,179.0
아편,스틸녹스,2023-03-10 06:46:19+00:00,1.63408e+18,KyasDosi,DOSIK,,,"⏵⎼⎼⎼⎼⎼⎼

⏵스틸녹스+구매+방법
⏵경기 #가평
일상
d5RujC",0,0,30.0,['가평'],,Twitter Web App,
아편,신의눈물,2023-03-10 07:32:55+00:00,1.63409e+18,RickBaretto,강동drug 고퀄아이스 강서작대기술(),,,"◈ ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
신의눈물파는곳  
수원인증딜러  
발정제구매하는법  
섹스마약  
디스펜서리구하는법  
수원브액  
#고기사는방법 https://t.co/LmnHMnfyn3",0,0,181.0,['고기사는방법'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq14sViakAACdmR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq14sViakAACdmR?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,트라마돌,2023-03-10 07:38:34+00:00,1.6341e+18,alfimastara,대전좌표딜러모집 합성떨후기 강서원석케타민(),,Mzansi(SA),"● ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
합성대마초팔아요  
트라마돌  
스페셜케타민구입  
충북크리스탈  
디스펜서리구매  
필로폰  
#버드도매 https://t.co/wQdEyt6e96",0,0,235.0,['버드도매'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq159wTagAMHqWz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq159wTagAMHqWz?format=jpg&name=orig', altText=None)]",Twitter Web App,178.0
아편,졸피뎀,2023-03-10 08:15:14+00:00,1.63411e+18,NyanGngxa,냥냥냥,,,"KewBg2
𝆺𝅽𝅽𝅽𝅽
경기 #부천
졸피뎀+구입+방법

우울증",0,0,86.0,['부천'],,Twitter Web App,
아편,졸피뎀,2023-03-10 08:18:52+00:00,1.63411e+18,gangelesvrivera,강북GHB 작대기술 신의눈물팔아요(),,,"◈ ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
필로폰사는법  
강원도스틸녹스  
고기구하는곳  
에더블하는방법  
충남뽕아이스  
옥시코돈구매  
#졸피뎀 https://t.co/Srr6g4tgJU",0,0,212.0,['졸피뎀'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq2DKmaaYAEB-bh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq2DKmaaYAEB-bh?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,스틸녹스,2023-03-10 08:18:52+00:00,1.63411e+18,gangelesvrivera,강북GHB 작대기술 신의눈물팔아요(),,,"◈ ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
필로폰사는법  
강원도스틸녹스  
고기구하는곳  
에더블하는방법  
충남뽕아이스  
옥시코돈구매  
#졸피뎀 https://t.co/Srr6g4tgJU",0,0,212.0,['졸피뎀'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq2DKmaaYAEB-bh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq2DKmaaYAEB-bh?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,옥시코돈,2023-03-10 08:18:52+00:00,1.63411e+18,gangelesvrivera,강북GHB 작대기술 신의눈물팔아요(),,,"◈ ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
필로폰사는법  
강원도스틸녹스  
고기구하는곳  
에더블하는방법  
충남뽕아이스  
옥시코돈구매  
#졸피뎀 https://t.co/Srr6g4tgJU",0,0,212.0,['졸피뎀'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq2DKmaaYAEB-bh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq2DKmaaYAEB-bh?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,졸피뎀,2023-03-10 09:16:12+00:00,1.63412e+18,jin8188cvcv,김동욱,,,"╒◖══Ｋạ톡 🆔══◗╕

약효 빠른 강력 수면제 졸피뎀 

#ㄷㅣ프리반

환각버섯 파는곳

╘◖══Knocc══◗╛

팬티 펨돔 뚱녀성애자 맛집",0,0,294.0,['ㄷㅣ프리반'],,Twitter Web App,
아편,스틸녹스,2023-03-10 11:08:57+00:00,1.63415e+18,jin8188cvcv,김동욱,,,"╓══Ｋạ톡 🆔══╖

클럽용 캔디 파티 마약 엑스터시 몰 

스틸녹스 구입방법

#환각ㅈㅔ

╙══Knocc══╜

침 조건 난교 조교",0,0,147.0,['환각ㅈㅔ'],,Twitter Web App,
아편,스틸녹스,2023-03-10 11:29:01+00:00,1.63415e+18,doosabalS146,안진효,,,"스틸녹스 구매 비밀📧배송⟳하남

#나이트

✅ ( Rush )러쉬파퍼 팝니다

𝒂𝒕𝒐➍➍➍",0,0,48.0,['나이트'],,Twitter Web App,
아편,에토미데이트,2023-03-10 12:24:08+00:00,1.63417e+18,jin8188cvcv,김동욱,,,"╓══Ｋạ톡 🆔══╖

전신 수면 마취제 에토미데이트 주사 

물뽕 구매

#환각ㅈㅔ

╙══Knocc══╜

엉덩이 편의점 오줌 강메",0,0,137.0,['환각ㅈㅔ'],,Twitter Web App,
아편,스틸녹스,2023-03-10 13:26:27+00:00,1.63418e+18,olatunjyibrahim,서울파티마약 강남해시시 각성제(),,,"☎ ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
충북드러그  
부산러쉬  
충청도스틸녹스  
충청도좌표딜러구함  
전북밀크케이  
아이스뽕구매하는법  
#짝대기판매 https://t.co/p2Ozc2ceXE",0,0,219.0,['짝대기판매'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq3JjYkacAEKDhA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq3JjYkacAEKDhA?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,트라마돌,2023-03-10 13:48:45+00:00,1.63419e+18,rashellbanares,러쉬구하는법 랏슈 용인삥두(),,manila,"☆ ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
하이드로몰핀구하는곳  
파티마약  
충북헤로인  
drug판매합니다  
트라마돌사는곳  
소통방  
#강북필로폰 https://t.co/tDHeDAvPUf",0,0,48.0,['강북필로폰'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq3Otp7acAUjnGW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq3Otp7acAUjnGW?format=jpg&name=orig', altText=None)]",Twitter Web App,177.0
아편,신의눈물,2023-03-10 13:51:23+00:00,1.63419e+18,gangelesvrivera,강북GHB 작대기술 신의눈물팔아요(),,,"♡ ㅌㄹㄱㄹ  p i n k m a n 1 1 4 
경기도신의눈물  
강북얼음  
댑구하는곳  
인천필로폰  
작대기아이스  
최음제사는방법  
#강동인증업자 https://t.co/cV5qW1sPnD",0,0,296.0,['강동인증업자'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq3PTAIWcAEdM51?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq3PTAIWcAEdM51?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,졸피뎀,2023-03-11 01:46:06+00:00,1.63437e+18,ksyvcdf,김선웅,,,"BAOqe0
ᓟᓜ
⨳서울 #구로
ᓚᓗ

⨳졸피뎀+구입+방법 #대전",0,0,306.0,"['구로', '대전']",,Twitter Web App,
아편,스틸녹스,2023-03-11 02:09:49+00:00,1.63438e+18,hy71uexjjc081,최현종,,,"Bcd  ⩇⩇:⩇⩇

ʚ🕊🥡 ❁ ₊˚ ⛲️ ɞ

#수면장애

스틸녹스 구입 방법

∘ ───♡༉─── ∘

경북 안동 ↪️tele 💬문의
▶️baekmama◀️",0,0,33.0,['수면장애'],,Twitter Web App,
아편,스틸녹스,2023-03-11 02:30:06+00:00,1.63438e+18,shcc2002,창원,,,"펜타닐파는곳 #클럽

스틸녹스 구입방법 

✅ 비밀📧배송⟳구로

𝒂𝒕𝒐➍➍➍",0,0,254.0,['클럽'],,Twitter Web App,
아편,스틸녹스,2023-03-11 02:48:41+00:00,1.63439e+18,hy71uexjjc081,최현종,,,"OUV જ⁀➴

ﮩ٨ـﮩﮩ٨ـ♡ﮩ٨ـﮩﮩ٨ـ

#서울

스틸녹스 치사량 

🛁'♡︎🎐≀✧₊🏛˚· 

↪️tele 💬예약 강원 양양
▶️baekmama◀️",0,0,52.0,['서울'],,Twitter Web App,
아편,졸피뎀,2023-03-11 03:25:43+00:00,1.6344e+18,hy71uexjjc081,최현종,,,"SmA જ⁀➴

ﮩ٨ـﮩﮩ٨ـ♡ﮩ٨ـﮩﮩ٨ـ

#경남

졸피뎀 판매 

🛁'♡︎🎐≀✧₊🏛˚· 

↪️tele 💬예약 전북  장수
▶️baekmama◀️",0,0,65.0,['경남'],,Twitter Web App,
아편,스틸녹스,2023-03-11 04:02:45+00:00,1.6344e+18,hy71uexjjc081,최현종,,,"Isw  ⩇⩇:⩇⩇

ʚ🕊🥡 ❁ ₊˚ ⛲️ ɞ

#불안장애

스틸녹스 후기

∘ ───♡༉─── ∘

서울 성북 ↪️tele 💬문의
▶️baekmama◀️",0,0,83.0,['불안장애'],,Twitter Web App,
아편,스틸녹스,2023-03-11 06:14:39+00:00,1.63444e+18,ksyvcdf,김선웅,,,"𒀶스틸녹스+판매+가격 #수치플
⣀⣀⣀⣀

𒀶서울 #중랑
⣀⣀⣀⣀

8aZxPB",0,0,175.0,"['수치플', '중랑']",,Twitter Web App,
아편,스틸녹스,2023-03-11 06:14:45+00:00,1.63444e+18,mh_joxs,김문호,,,"𒀶스틸녹스+팝니다 #변녀
⣀⣀⣀⣀

𒀶서울 #강남
⣀⣀⣀⣀

v7aYyE",0,0,195.0,"['변녀', '강남']",,Twitter Web App,
아편,트라마돌,2023-03-11 06:18:55+00:00,1.63444e+18,shcc2002,창원,,,"섹스/미약 사용후기 

#대구 트라마돌사용후기

✅ 비밀📧배송⟳고양

𝒂𝒕𝒐➍➍➍",0,0,236.0,['대구'],,Twitter Web App,176.0
아편,졸피뎀,2023-03-11 06:59:05+00:00,1.63445e+18,ksyvcdf,김선웅,,,"𒀶졸피뎀+팝니다 #울산
⣀⣀⣀⣀

𒀶인천 #서구
⣀⣀⣀⣀

TBPh1E",0,0,306.0,"['울산', '서구']",,Twitter Web App,
아편,졸피뎀,2023-03-11 07:07:56+00:00,1.63445e+18,hy71uexjjc081,최현종,,,"brc  ⩇⩇:⩇⩇

ʚ🕊🥡 ❁ ₊˚ ⛲️ ɞ

#이태원

졸피뎀 얻는법

∘ ───♡༉─── ∘

전남 나주 ↪️tele 💬문의
▶️baekmama◀️",0,0,61.0,['이태원'],,Twitter Web App,
아편,졸피뎀,2023-03-11 07:08:00+00:00,1.63445e+18,hkj1023uejx,황관재,,,"OoA જ⁀➴

ﮩ٨ـﮩﮩ٨ـ♡ﮩ٨ـﮩﮩ٨ـ

#용산

졸피뎀 처방 없이 구매 

🛁'♡︎🎐≀✧₊🏛˚· 

↪️tele 💬예약 전북  익산
▶️baekmama◀️",0,0,130.0,['용산'],,Twitter Web App,
아편,졸피뎀,2023-03-11 07:13:49+00:00,1.63445e+18,gdvxc_jifgrc,김아린,,,"︻gW7EK0
졸피뎀+판매+가격 서울 #구로
노브라 30대 편의점 기저귀 근육 리틀 강남클럽
︼",0,0,230.0,['구로'],,Twitter Web App,
아편,신의눈물,2023-03-11 07:56:20+00:00,1.63446e+18,alfimastara,대전좌표딜러모집 합성떨후기 강서원석케타민(),,Mzansi(SA),"♧ ㅌㄹㄱㄹ : p i n k m a n 1 1 4 
  
진통제도매  
경남디스펜서리  
창원신의눈물  
원석케타민  
경남펜타닐  
콕하는법  
#경남포도허브 https://t.co/xaD4fPGxcR",0,0,188.0,['경남포도허브'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fq7Hmm3aEAEg6kB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq7Hmm3aEAEg6kB?format=jpg&name=orig', altText=None)]",Twitter Web App,
아편,졸피뎀,2023-03-11 08:22:00+00:00,1.63447e+18,hy71uexjjc081,최현종,,,"uvk જ⁀➴

ﮩ٨ـﮩﮩ٨ـ♡ﮩ٨ـﮩﮩ٨ـ

#광주

졸피뎀 후기 

🛁'♡︎🎐≀✧₊🏛˚· 

↪️tele 💬예약 강원 정선
▶️baekmama◀️",0,0,264.0,['광주'],,Twitter Web App,
아편,졸피뎀,2023-03-11 08:28:03+00:00,1.63447e+18,mh_joxs,김문호,,,"𒀶졸피뎀+판매+가격 #사까시
⣀⣀⣀⣀

𒀶서울 #서울
⣀⣀⣀⣀

r3fG0n",0,0,452.0,"['사까시', '서울']",,Twitter Web App,
아편,스틸녹스,2023-03-11 08:51:27+00:00,1.63448e+18,shcc2002,창원,,,"#불면증 비밀📧배송⟳목포

스틸녹스파는곳

✅ 벤조디아제핀 구매

𝒂𝒕𝒐➍➍➍",0,0,50.0,['불면증'],,Twitter Web App,
아편,스틸녹스,2023-03-11 11:14:48+00:00,1.63451e+18,hy71uexjjc081,최현종,,,"OUV જ⁀➴

ﮩ٨ـﮩﮩ٨ـ♡ﮩ٨ـﮩﮩ٨ـ

#수면장애

스틸녹스 치사량 

🛁'♡︎🎐≀✧₊🏛˚· 

↪️tele 💬예약 강원 원주
▶️baekmama◀️",0,0,36.0,['수면장애'],,Twitter Web App,
아편,졸피뎀,2023-03-11 11:51:51+00:00,1.63452e+18,hy71uexjjc081,최현종,,,"JEs જ⁀➴

ﮩ٨ـﮩﮩ٨ـ♡ﮩ٨ـﮩﮩ٨ـ

#서울

졸피뎀 처방 없이 구매 

🛁'♡︎🎐≀✧₊🏛˚· 

↪️tele 💬예약 경기 화성
▶️baekmama◀️",0,0,74.0,['서울'],,Twitter Web App,
아편,졸피뎀,2023-03-11 13:05:54+00:00,1.63454e+18,hy71uexjjc081,최현종,,,"IEN જ⁀➴

ﮩ٨ـﮩﮩ٨ـ♡ﮩ٨ـﮩﮩ٨ـ

#불안장애

졸피뎀 후기 

🛁'♡︎🎐≀✧₊🏛˚· 

↪️tele 💬예약 충북  괴산
▶️baekmama◀️",0,0,111.0,['불안장애'],,Twitter Web App,
