type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
LSD,엘에스디,2023-03-29 10:26:27+00:00,1.64102E+18,mixedtapeshawn,경남케타민밀크 에더블 스페셜케타민구매처(엘에스디),,,"▶ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
울산엘에스디  
원석케이  
안전딜러  
s케타민  
엘에스디  
전국안전딜러  
  
#도리도리 https://t.co/cmcN9D4Q6I",0,0,34,['도리도리'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsYWmcHagAEb_s0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsYWmcHagAEb_s0?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 10:48:28+00:00,1.64103E+18,lessmith86,경기드러그도매 성남버드 s케타민(엘에스디),,,"▷ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
수면보조제구매방법  
충북히로뽕  
모르핀판매처  
하이드로몰핀하는법  
용인떨  
허브효과  
  
#대전도리도리 https://t.co/xRiSasI0O5",0,0,24,['대전도리도리'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsYbpM8acAAeuPK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsYbpM8acAAeuPK?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 13:04:09+00:00,1.64106E+18,kandoriyajiya,충청도마정글주스구매처 마약왕 인천랏슈(광주하선구함),,,"▷ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
몰리  
필로폰구매처  
드라퍼모집  
경기도허브액상  
경북엘에스디  
강남보안딜러  
  
#고기구매하는법 https://t.co/4TodFNBhcY",0,0,57,['고기구매하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsY6sGOakAEi8b3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsY6sGOakAEi8b3?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 14:07:09+00:00,1.64108E+18,Ardis_waddell,강북액브 서울히로뽕 드러그효과 사끼(합성대마도매),,,"♠ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
코데인  
스페셜케타민  
수면제  
원석케타민  
캔디구매하는법  
경기도엘에스디  
  
#머쉬룸  
v",0,0,22,['머쉬룸'],,Twitter Web App
LSD,엘에스디,2023-03-29 14:52:37+00:00,1.64109E+18,alimemon3224,경몰리구입하는방법 조인트 케이밀크구입(작대기아이스),,,"☏ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
작대기술구입  
전라도히로뽕  
광주실시간좌표  
강북액상대마  
경북옥시코돈  
창원엘에스디  
  
#아이스뽕 https://t.co/hdAEde903q",0,0,1230,['아이스뽕'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZTiMLaQAISi3e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZTiMLaQAISi3e?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 15:21:26+00:00,1.6411E+18,mixedtapeshawn,경남케타민밀크 에더블 스페셜케타민구매처(엘에스디),,,"☆ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
진통제  
딜러  
Molly구하는곳  
전남전문딜러  
진통제후기  
옥시코돈구입  
  
#수원합성대마 https://t.co/Kl312I7zOF",0,0,19,['수원합성대마'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZaH1qaIAARzh3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZaH1qaIAARzh3?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 15:29:44+00:00,1.6411E+18,cians123,케미컬경기도엘에스디 경상도졸피뎀 액브판매합니다(작대기아이스),,,"♥ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
환각버섯  
케이캔디사는방법  
코카인  
경상도각성제  
아이스뽕  
스틸녹스파는곳  
  
#합성떨 https://t.co/Y03aodTTWp",0,0,89,['합성떨'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZcCSLaYAAjg29?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZcCSLaYAAjg29?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 15:34:44+00:00,1.6411E+18,lessmith86,경기드러그도매 성남버드 s케타민(엘에스디),,,"○ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
인천작대기  
액브  
엘에스디  
샘플  
강동케미컬약  
울산대마액상  
  
#YABA https://t.co/g3lOIoGxh1",0,0,67,['YABA'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZdJ-sagAA4sXe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZdJ-sagAA4sXe?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 15:45:02+00:00,1.6411E+18,paapaankomah,정글주스 북한산아이스팔아요 경남드랍퍼모집(매직머쉬룸),,,"▷ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
전북몰리  
s케타민  
전남대마액상  
클럽약  
충청도엘에스디  
케타민밀크  
  
#랏슈상선  
v",0,0,24,['랏슈상선'],,Twitter Web App
LSD,엘에스디,2023-03-29 17:00:29+00:00,1.64112E+18,kloningx186,엑시터시 북한산술 대구작대기술(모르핀),,,"◈ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
액떨  
액상떨  
YABA  
엘에스디하는법  
용인디스펜서리  
진통제  
  
#포도허브 https://t.co/PQ0clPvr95",0,0,51,['포도허브'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZwybVaYAAqxwx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZwybVaYAAqxwx?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 17:24:18+00:00,1.64113E+18,vivi_lame,고퀄아이엑스터시판매 최음제 인증딜러(작대기),,,"♥ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
대구보안딜러  
수원GHB  
엘에스디  
액상허브  
대마가격  
강동고기  
  
#히로뽕구입 https://t.co/VFAaSVjinZ",0,0,65,['히로뽕구입'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZ2QHTagAEfmcj?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FsZ2QHTagAEfmcj?format=png&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 17:50:14+00:00,1.64114E+18,sjhseojoo1587,강남엘에스디 부산뽕아이스 케이(전국하선구함),,,"♠ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
환각버섯  
대구우유주사  
충북떨액  
클럽파티  
전남엑시터시  
엑스터시  
  
#부산드랍퍼 https://t.co/BfnmMsFLRg",0,0,56,['부산드랍퍼'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsZ8LuaaAAAeQXV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsZ8LuaaAAAeQXV?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 18:23:24+00:00,1.64114E+18,agel2809,좌표딜러모삥두 성남엑스터시 대마(작대기술사는곳),,,"○ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
엘에스디  
경기도드랍퍼  
충북뽕  
인천보안딜러  
경상도케이밀크  
창원물뽕  
  
#아이스구입방법 https://t.co/HBtgUm1QHE",0,0,57,['아이스구입방법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsaDx3MaUAA9KGW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsaDx3MaUAA9KGW?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 19:15:14+00:00,1.64116E+18,mixedtapeshawn,경남케타민밀크 에더블 스페셜케타민구매처(엘에스디),,,"☆ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
러쉬  
케이도매  
강동삥두  
북한산빙두구입  
수원밀크케이  
Molly  
  
#최음제 https://t.co/tf8Sz17J6s",0,0,60,['최음제'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsaPnOOakAAO37U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsaPnOOakAAO37U?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-29 19:23:06+00:00,1.64116E+18,cians123,케미컬경기도엘에스디 경상도졸피뎀 액브판매합니다(작대기아이스),,,"★ ㅌㄹㄱㄹ 24시상담 &gt;&gt; p i n k m a n 1 1 4 &lt;&lt; 
  
허브액상  
콕효과  
전국드러그  
아이스판매합니다  
빙두  
대전마취제  
  
#밀크케이 https://t.co/fVfw970hep",0,0,42,['밀크케이'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsaRbhzaAAAITDS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsaRbhzaAAAITDS?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-30 08:38:24+00:00,1.64136E+18,teamofbeau,team of beau,,,"♥ 오방약국 텔레그램 &gt; p i n k m a n 1 1 4 &lt; 
  
안전좌표  
허브  
광주액상떨  
전국해시시  
합성떨  
부산엘에스디  
#액상대마사는방법 https://t.co/TqHCFo0ZlL",0,0,89,['액상대마사는방법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsdHeU2aQAEQesl?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FsdHeU2aQAEQesl?format=png&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-30 09:37:56+00:00,1.64137E+18,jhdmcfhntg876,khewgtiy,,,"☎ 오방약국 텔레그램 &gt; p i n k m a n 1 1 4 &lt; 
  
대전엘에스디  
수면보조제  
전남신속배송  
헤로인  
경상도수면보조제  
강동엘에스디  
#강남얼음술 https://t.co/JjsJo7QdAT",0,0,77,['강남얼음술'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsdVG3lacAA97vz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsdVG3lacAA97vz?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-30 09:59:13+00:00,1.64138E+18,jhdmcfhntg876,khewgtiy,,,"♡ 오방약국 텔레그램 &gt; p i n k m a n 1 1 4 &lt; 
  
정글주스  
전남도리도리  
러쉬  
s케타민구입하는방법  
전북몰리  
하우스파티  
#엘에스디 https://t.co/R7qmNkGeQn",0,0,1149,['엘에스디'],"[Photo(previewUrl='https://pbs.twimg.com/media/FsdZ8pOaEAEHK72?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FsdZ8pOaEAEHK72?format=jpg&name=orig', altText=None)]",Twitter Web App
LSD,엘에스디,2023-03-30 10:58:15+00:00,1.64139E+18,honeyGuns2716,김동인,,,"🍰 ⚡ 🍰 ⚡ 🍰 ⚡
🎸텔레:wame658🛠️라인:popu12🔭
🚀카톡:kodak8🏍️
환각효과는 엘에스디(LSD), 엑스터시, 대마 등에서 강하게 나타난다.

彡💭☽(•́ε•̀;ก)💦🍶⋆¸🦢🩹
💦#정품스틸녹스구입방법💦
「#환각제」「플루니트라제팜」
💦#강력수면제구입⎝㋡⎠
🍰 ⚡ 🍰 ⚡ 🍰 ⚡",0,0,24,"['정품스틸녹스구입방법', '환각제', '강력수면제구입']",,Botbird tweets
LSD,엘에스디,2023-03-30 14:18:22+00:00,1.64144E+18,Z4BdlVx1xun8MWD,♡빠찡꼬레♡,,,"✎＿＿＿＿＿＿

°へ°🏹     #스틸녹스판매     🎯
🎨 🎨 🎸★텔레:apam15★🛠️🔭

🚀★카톡:han-me★🏍️. .
📎클로로포름📎 
📎 
📎 #정품스틸녹스판매📎 
📎 #정품스틸녹스구입방법📎 
📎 
환각효과는 엘에스디(LSD), 엑스터시, 대마 등에서 강하게 나타난다.",0,0,14,"['스틸녹스판매', '정품스틸녹스판매', '정품스틸녹스구입방법']",,Botbird tweets
LSD,엘에스디,2023-03-30 16:18:21+00:00,1.64147E+18,Z4BdlVx1xun8MWD,♡빠찡꼬레♡,,,"°へ°🏹     #스틸녹스판매     🎯
🎨 🎨 🎸★텔레:apam15★🛠️🔭

🚀★카톡:han-me★🏍️. .
📎클로로포름📎 
📎 
📎 #정품스틸녹스판매📎 
📎 #정품스틸녹스구입방법📎 
📎 
환각효과는 엘에스디(LSD), 엑스터시, 대마 등에서 강하게 나타난다.",0,0,12,"['스틸녹스판매', '정품스틸녹스판매', '정품스틸녹스구입방법']",,Botbird tweets
LSD,엘에스디,2023-03-30 18:13:30+00:00,1.6415E+18,wlsdud849,ㅇ,,,"⤷ 𝄢펜토바르비탈𝄢
🎸텔레:wame658🛠️라인:popu12🔭
🚀카톡:kodak8🏍️
♐︎♐#러쉬파퍼구입하는곳✧✧

환각효과는 엘에스디, 엑스터시, 대마 등에서 강하게 나타난다.
▞#엑스터시구입방법▚
🎢 🎢 🎢",0,0,94,"['러쉬파퍼구입하는곳', '엑스터시구입방법']",,Botbird tweets
LSD,엘에스디,2023-03-30 19:03:22+00:00,1.64152E+18,HeoseongI,허성인,,,"╭───── ( #스틸녹스판매 )
🃏 #정품스틸녹스판매🃏 
🃏 🍥
🃏 #정품스틸녹스구입방법🃏 
🎨 🎨 🎸★텔레:apam15★🛠️🔭

🚀★카톡:han-me★🏍️. .
환각효과는 엘에스디(LSD), 엑스터시, 대마 등에서 강하게 나타난다.

┆            ✿
✿",0,0,12,"['스틸녹스판매', '정품스틸녹스판매', '정품스틸녹스구입방법']",,Botbird tweets
